Nome_Cidade_API;Data_Ref;year;Tipo_Operacao;Codigo_SH4;Pais_Parceiro;Valor_USD;Peso_KG
Oliveira - MG;01/09/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;104000;72790
Oliveira - MG;01/05/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;96228;72786
Oliveira - MG;01/03/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;94044;72786
Oliveira - MG;01/01/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;92544;72786
Oliveira - MG;01/02/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Argentina;77183;2828
Oliveira - MG;01/10/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Gana;73324;49002
Oliveira - MG;01/11/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;69004;47944
Oliveira - MG;01/10/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;69004;47944
Oliveira - MG;01/08/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Iêmen;68820;48960
Oliveira - MG;01/06/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Iêmen;67860;48720
Oliveira - MG;01/07/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;65200;48419
Oliveira - MG;01/03/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Argentina;63029;2439
Oliveira - MG;01/02/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Serra Leoa;62696;48524
Oliveira - MG;01/12/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Congo, República Democrática;36320;24516
Oliveira - MG;01/07/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Guiné;35400;24474
Oliveira - MG;01/06/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Bolívia;34212;12429
Oliveira - MG;01/08/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Gana;34100;24800
Oliveira - MG;01/12/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Iêmen;32516;22680
Oliveira - MG;01/08/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Israel;32400;23520
Oliveira - MG;01/09/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Bolívia;30901;8243
Oliveira - MG;01/12/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;30290;23767
Oliveira - MG;01/09/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;29993;24050
Oliveira - MG;01/11/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;29690;24153
Oliveira - MG;01/10/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;28939;23246
Oliveira - MG;01/03/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Uruguai;28341;23668
Oliveira - MG;01/05/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;28264;23845
Oliveira - MG;01/10/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Uruguai;27479;22690
Oliveira - MG;01/07/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;26951;23050
Oliveira - MG;01/01/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;26745;24030
Oliveira - MG;01/05/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;26566;10785
Oliveira - MG;01/02/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Uruguai;26292;23149
Oliveira - MG;01/03/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Paraguai;26255;22790
Oliveira - MG;01/07/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Uruguai;25245;22885
Oliveira - MG;01/12/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;20382;3949
Oliveira - MG;01/08/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;17249;6050
Oliveira - MG;01/01/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;16879;2498
Oliveira - MG;01/01/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Argentina;16150;437
Oliveira - MG;01/06/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Costa Rica;15494;9906
Oliveira - MG;01/01/2022;2022;export;Produtos de confeitaria sem cacau (incluído o chocolate branco);Austrália;14448;13072
Oliveira - MG;01/03/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;13510;3163
Oliveira - MG;01/02/2022;2022;export;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Paraguai;11920;1253
Oliveira - MG;01/12/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Bolívia;9217;2828
Oliveira - MG;01/07/2022;2022;export;Preparações capilares;Iraque;7403;2333
Oliveira - MG;01/09/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;5926;890
Oliveira - MG;01/04/2022;2022;export;Preparações capilares;Iraque;3349;169
Oliveira - MG;01/05/2022;2022;export;Instrumentos e aparelhos para regulação ou controlo, automáticos;Paraguai;3138;4
Oliveira - MG;01/04/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Suriname;2616;642
Oliveira - MG;01/04/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Uruguai;2500;790
Oliveira - MG;01/07/2022;2022;export;"Máquinas-ferramentas (incluídas as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais; máquinas- -ferramentas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar ou ch";Alemanha;2493;4
Oliveira - MG;01/03/2022;2022;export;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Paraguai;2441;206
Oliveira - MG;01/10/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Uruguai;1886;1365
Oliveira - MG;01/05/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;1402;960
Oliveira - MG;01/02/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Uruguai;1398;1050
Oliveira - MG;01/12/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;1374;849
Oliveira - MG;01/07/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Uruguai;1338;1050
Oliveira - MG;01/01/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;1243;35
Oliveira - MG;01/08/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Angola;1236;168
Oliveira - MG;01/06/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;1148;35
Oliveira - MG;01/10/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;1092;713
Oliveira - MG;01/09/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;1034;653
Oliveira - MG;01/07/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;964;645
Oliveira - MG;01/11/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;943;638
Oliveira - MG;01/03/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Paraguai;913;33
Oliveira - MG;01/03/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;763;533
Oliveira - MG;01/03/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Uruguai;726;525
Oliveira - MG;01/01/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Macedônia;615;12
Oliveira - MG;01/02/2022;2022;export;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Paraguai;567;31
Oliveira - MG;01/03/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Paraguai;521;23
Oliveira - MG;01/03/2022;2022;export;Outras obras de borracha vulcanizada não endurecida;Suíça;476;0
Oliveira - MG;01/02/2022;2022;export;Preparações capilares;Jordânia;420;103
Oliveira - MG;01/01/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Paraguai;399;285
Oliveira - MG;01/03/2022;2022;export;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Paraguai;373;24
Oliveira - MG;01/03/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Suíça;364;4
Oliveira - MG;01/07/2022;2022;export;"Óleos essenciais (desterpenizados ou não), incluídos os chamados « concretos » ou « absolutos »; resinóides; oleorresinas de extracção; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tr";Iraque;316;138
Oliveira - MG;01/08/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;271;11
Oliveira - MG;01/04/2022;2022;export;"Óleos essenciais (desterpenizados ou não), incluídos os chamados « concretos » ou « absolutos »; resinóides; oleorresinas de extracção; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tr";Iraque;256;2
Oliveira - MG;01/06/2022;2022;export;Outras obras de borracha vulcanizada não endurecida;Alemanha;252;0
Oliveira - MG;01/03/2022;2022;export;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Eslováquia;138;2
Oliveira - MG;01/10/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;130;3
Oliveira - MG;01/09/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Alemanha;111;0
Oliveira - MG;01/09/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;96;0
Oliveira - MG;01/09/2022;2022;export;Outras obras de borracha vulcanizada não endurecida;Alemanha;89;1
Oliveira - MG;01/05/2022;2022;export;Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos;Paraguai;66;0
Oliveira - MG;01/02/2022;2022;export;"Óleos essenciais (desterpenizados ou não), incluídos os chamados « concretos » ou « absolutos »; resinóides; oleorresinas de extracção; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tr";Jordânia;64;3
Oliveira - MG;01/06/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Alemanha;57;1
Oliveira - MG;01/07/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;52;4
Oliveira - MG;01/09/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;44;1
Oliveira - MG;01/10/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;40;0
Oliveira - MG;01/08/2022;2022;export;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Itália;35;1
Oliveira - MG;01/12/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;24;1
Oliveira - MG;01/09/2022;2022;export;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Alemanha;24;1
Oliveira - MG;01/03/2022;2022;export;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Suíça;19;0
Oliveira - MG;01/06/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Paraguai;9;1
Oliveira - MG;01/08/2022;2022;export;Outras obras de borracha vulcanizada não endurecida;Alemanha;9;0
Oliveira - MG;01/11/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Romênia;7;0
Oliveira - MG;01/08/2022;2022;export;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;6;0
Oliveira - MG;01/03/2022;2022;export;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Paraguai;5;0
Oliveira - MG;01/12/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;3;0
Oliveira - MG;01/10/2022;2022;export;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;2;0
Oliveira - MG;01/10/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Alemanha;2;0
Oliveira - MG;01/12/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Alemanha;1;0
Oliveira - MG;01/05/2022;2022;export;"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado";Paraguai;0;0
Oliveira - MG;01/12/2022;2022;import;"Máquinas e aparelhos para soldar (mesmo de corte) elétricos (incluídos os a gás aquecido electricamente), a laser ou outros feixes de luz ou de fotões, a ultra-som, a feixe de electrões, a impulsos magnéticos ou a jacto de plasma; máquinas e aparelhos el";Alemanha;228698;524
Oliveira - MG;01/06/2022;2022;import;"Máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posiç";Alemanha;169977;46
Oliveira - MG;01/02/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;162259;3835
Oliveira - MG;01/08/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;129525;3907
Oliveira - MG;01/09/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;124217;3525
Oliveira - MG;01/06/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;120617;3317
Oliveira - MG;01/11/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;113946;3249
Oliveira - MG;01/05/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;110608;3325
Oliveira - MG;01/04/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;108623;3142
Oliveira - MG;01/11/2022;2022;import;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Alemanha;89705;5849
Oliveira - MG;01/12/2022;2022;import;Aparelhos e dispositivos, mesmo aquecidos electricamente (exceto fornos e outros aparelhos da posição 8514), para tratamento de matérias por meio de operações que impliquem mudança de temperatura, tais como o aquecimento, cozimento, torrefacção, destilaç;Portugal;81390;163
Oliveira - MG;01/03/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;74357;2119
Oliveira - MG;01/11/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;69716;9227
Oliveira - MG;01/12/2022;2022;import;"Máquinas-ferramentas (incluídas as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais; máquinas- -ferramentas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar ou ch";Alemanha;67557;612
Oliveira - MG;01/12/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;66679;7015
Oliveira - MG;01/09/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;66456;9351
Oliveira - MG;01/05/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;66116;8712
Oliveira - MG;01/06/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;62923;8082
Oliveira - MG;01/08/2022;2022;import;Ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo: de embutir, estampar, puncionar, roscar (interior ou exteriormente), furar, escarear, mandrilar, fresar, tornear, aparafusar), incluídas as f;Suíça;61233;74
Oliveira - MG;01/10/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;59632;1947
Oliveira - MG;01/08/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;58624;7681
Oliveira - MG;01/01/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;55622;1589
Oliveira - MG;01/01/2022;2022;import;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Alemanha;50274;253
Oliveira - MG;01/04/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;47856;6136
Oliveira - MG;01/02/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;47091;5922
Oliveira - MG;01/07/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;46905;1253
Oliveira - MG;01/01/2022;2022;import;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos;Alemanha;39756;4761
